Algorithm name	Graph filename	Agents filename	Patience parameter	Number of runs	Max route length per agent	Result	Run time
GreedySearch	g100_racs	MultiAgents\a3_5	250	339	100	6413,11	1065,9421
GreedySearch	g100_racs	MultiAgents\a3_5	250	341	100	6323,2	1086,78
GreedySearch	g100_racs	MultiAgents\a3_5	250	343	100	6604,35	1076,5861
GreedySearch	g100_racs	MultiAgents\a3_5	250	345	100	6497,97	1115,8569
GreedySearch	g100_racs	MultiAgents\a3_5	250	347	100	6575,5	1068,3847
GreedySearch	g100_racs	MultiAgents\a3_5	250	349	100	6400,45	1062,6128
GreedySearch	g100_racs	MultiAgents\a3_5	250	351	100	6196,9	1093,7304
GreedySearch	g100_racs	MultiAgents\a3_5	250	353	100	6489,83	1151,5471
GreedySearch	g100_racs	MultiAgents\a3_5	250	355	100	6282,91	1171,6119
GreedySearch	g100_racs	MultiAgents\a3_5	250	357	100	6386,75	1104,9376
GreedySearch	g100_racs	MultiAgents\a3_5	250	359	100	6279,03	1106,9033
GreedySearch	g100_racs	MultiAgents\a3_5	250	361	100	6513,18	1104,9564
GreedySearch	g100_racs	MultiAgents\a3_5	250	363	100	6503,9	1108,109
GreedySearch	g100_racs	MultiAgents\a3_5	250	365	100	6235,74	1187,7633
GreedySearch	g100_racs	MultiAgents\a3_5	250	367	100	6440,17	1300,3422
GreedySearch	g100_racs	MultiAgents\a3_5	250	369	100	6416,46	1334,7357
GreedySearch	g100_racs	MultiAgents\a3_5	250	371	100	6459,79	1479,7971
GreedySearch	g100_racs	MultiAgents\a3_5	250	373	100	6269,32	1262,112
GreedySearch	g100_racs	MultiAgents\a3_5	250	375	100	6543,2	1179,7983
GreedySearch	g100_racs	MultiAgents\a3_5	250	377	100	6173,05	1166,1032
GreedySearch	g100_racs	MultiAgents\a3_5	250	379	100	6315,62	1167,8726
GreedySearch	g100_racs	MultiAgents\a3_5	250	381	100	6509,87	1204,382
GreedySearch	g100_racs	MultiAgents\a3_5	250	383	100	6367,17	1201,2703
GreedySearch	g100_racs	MultiAgents\a3_5	250	385	100	6322,89	1192,8244
GreedySearch	g100_racs	MultiAgents\a3_5	250	387	100	6631,24	1188,2958
GreedySearch	g100_racs	MultiAgents\a3_5	250	389	100	6399,69	1207,8678
GreedySearch	g100_racs	MultiAgents\a3_5	250	391	100	6452,8	1212,4003
GreedySearch	g100_racs	MultiAgents\a3_5	250	393	100	6539,88	1227,5329
GreedySearch	g100_racs	MultiAgents\a3_5	250	395	100	6650,25	1206,2299
GreedySearch	g100_racs	MultiAgents\a3_5	250	397	100	6399,16	1220,2953
GreedySearch	g100_racs	MultiAgents\a3_5	250	399	100	6542,28	1295,9659
