Algorithm name	Graph filename	Agents filename	Patience parameter	Number of runs	Max route length per agent	Result	Run time
GreedySearch	g100_racs	MultiAgents\a3_5	309	100	100	6509,8	388,6642
GreedySearch	g100_racs	MultiAgents\a3_5	311	100	100	6558,33	497,3578
GreedySearch	g100_racs	MultiAgents\a3_5	313	100	100	6333,09	408,2815
GreedySearch	g100_racs	MultiAgents\a3_5	315	100	100	6398,23	420,9961
GreedySearch	g100_racs	MultiAgents\a3_5	317	100	100	6542,13	434,5445
GreedySearch	g100_racs	MultiAgents\a3_5	319	100	100	6412,77	414,6772
GreedySearch	g100_racs	MultiAgents\a3_5	321	100	100	6252,19	442,9933
GreedySearch	g100_racs	MultiAgents\a3_5	323	100	100	6244,86	410,5402
GreedySearch	g100_racs	MultiAgents\a3_5	325	100	100	6412,19	425,4936
GreedySearch	g100_racs	MultiAgents\a3_5	327	100	100	6216,73	444,5464
GreedySearch	g100_racs	MultiAgents\a3_5	329	100	100	6364,92	430,0325
GreedySearch	g100_racs	MultiAgents\a3_5	331	100	100	6253,19	429,5785
GreedySearch	g100_racs	MultiAgents\a3_5	333	100	100	6143,91	475,6119
GreedySearch	g100_racs	MultiAgents\a3_5	335	100	100	6561,74	434,451
GreedySearch	g100_racs	MultiAgents\a3_5	337	100	100	6427,65	426,3631
GreedySearch	g100_racs	MultiAgents\a3_5	339	100	100	6327,94	435,4985
GreedySearch	g100_racs	MultiAgents\a3_5	341	100	100	6381,14	419,7238
GreedySearch	g100_racs	MultiAgents\a3_5	343	100	100	6186,56	451,6811
GreedySearch	g100_racs	MultiAgents\a3_5	345	100	100	5985,93	407,4384
GreedySearch	g100_racs	MultiAgents\a3_5	347	100	100	6217,07	415,4887
GreedySearch	g100_racs	MultiAgents\a3_5	349	100	100	6314,73	450,3175
GreedySearch	g100_racs	MultiAgents\a3_5	351	100	100	5901,96	423,0701
GreedySearch	g100_racs	MultiAgents\a3_5	353	100	100	6083,56	431,4861
GreedySearch	g100_racs	MultiAgents\a3_5	355	100	100	6039,04	434,4421
GreedySearch	g100_racs	MultiAgents\a3_5	357	100	100	6464,49	420,0071
GreedySearch	g100_racs	MultiAgents\a3_5	359	100	100	6325,79	457,9825
GreedySearch	g100_racs	MultiAgents\a3_5	361	100	100	6371,82	425,9753
GreedySearch	g100_racs	MultiAgents\a3_5	363	100	100	6123,94	428,5408
GreedySearch	g100_racs	MultiAgents\a3_5	365	100	100	6210,63	469,1723
GreedySearch	g100_racs	MultiAgents\a3_5	367	100	100	5816,79	450,0555
GreedySearch	g100_racs	MultiAgents\a3_5	369	100	100	6216,55	454,192
GreedySearch	g100_racs	MultiAgents\a3_5	371	100	100	6169,91	460,4439
GreedySearch	g100_racs	MultiAgents\a3_5	373	100	100	6175,16	436,9607
GreedySearch	g100_racs	MultiAgents\a3_5	375	100	100	6285,29	470,5854
GreedySearch	g100_racs	MultiAgents\a3_5	377	100	100	6157,13	452,8856
GreedySearch	g100_racs	MultiAgents\a3_5	379	100	100	6108,96	453,8618
GreedySearch	g100_racs	MultiAgents\a3_5	381	100	100	5939,86	466,5218
GreedySearch	g100_racs	MultiAgents\a3_5	383	100	100	6281,86	464,9658
GreedySearch	g100_racs	MultiAgents\a3_5	385	100	100	6240,76	530,3476
GreedySearch	g100_racs	MultiAgents\a3_5	387	100	100	6192,33	528,0991
GreedySearch	g100_racs	MultiAgents\a3_5	389	100	100	6061,12	492,432
GreedySearch	g100_racs	MultiAgents\a3_5	391	100	100	6298,76	495,7254
GreedySearch	g100_racs	MultiAgents\a3_5	393	100	100	5891,14	514,8716
GreedySearch	g100_racs	MultiAgents\a3_5	395	100	100	6308,99	526,2154
GreedySearch	g100_racs	MultiAgents\a3_5	397	100	100	6106,69	518,1514
GreedySearch	g100_racs	MultiAgents\a3_5	399	100	100	6154,37	538,0613
